TSLA_weight,BND_weight,SPY_weight,Expected_Return,Volatility,Sharpe_Ratio
0.510008096977928,0.23217782809613602,0.257814074925936,0.04096534655406155,0.31763262107103535,0.06600501700161604
0.5244176491753357,0.027898574560124487,0.4476837762645398,0.06439527300836108,0.34583887692597376,0.12836981603390937
0.32100440618575504,0.49718176376567375,0.18181383004857118,0.03559843866256824,0.20490620693727682,0.07612477384515261
0.41166706826255084,0.274401997987463,0.31393093374998604,0.05013635370504682,0.2685870182521783,0.1122033145948684
0.5741374139431757,0.3626263871429157,0.0632361989139086,0.015227182534282365,0.33562490044674453,-0.014220689404643754
0.2873169136787918,0.31392166306276786,0.3987614232584403,0.06346774006882588,0.21029033135071834,0.2067034646321004
0.5120420867102482,0.15133798160415654,0.33661993168559523,0.05077639592863174,0.32687853335115363,0.0941523923676254
0.22983123743983894,0.4088658696153577,0.3613028929448034,0.06004163537894333,0.17530707905936066,0.2284085479821659
0.18276490427142875,0.5063241302018502,0.3109109655267211,0.05476995329206369,0.14486436561949856,0.24001729578818998
0.48229727713410725,0.20693029250856407,0.31077243035732866,0.04819506211091506,0.30754885328795883,0.09167669399344482
0.4146243906301388,0.27086937625804414,0.3145062331118171,0.05014355780156812,0.2702875653106675,0.11152402725934221
0.21036598035148324,0.12792888251434453,0.6617051371341723,0.09803653801280388,0.20567621928361016,0.3794144908177161
0.07903697083514996,0.5166877235794713,0.4042753055853788,0.06871712018274054,0.10802721550053417,0.4509708035795817
0.6583102013823378,0.07507935431351959,0.26661044430414277,0.038818703519453206,0.4019735078339523,0.046815780524588346
0.365555162416777,0.326354045589737,0.30809079199348594,0.050415489904638934,0.24248471134476582,0.12543260866205316
0.23500539711039173,0.15571564606711874,0.6092789568224896,0.09094061831453515,0.21044892912077925,0.33709184746585924
0.45164635126474273,0.2705685665339725,0.27778508220128467,0.04474064563305132,0.28702029968471093,0.08619824333062395
0.22642581617489468,0.6223074128892128,0.15126677093589255,0.03384875616015823,0.1506039443693562,0.09195480382767499
0.2575575125939049,0.33852758710789277,0.4039149002982024,0.06476375463375755,0.19509142008484764,0.22945014503605154
0.2504577929606065,0.11864943452656371,0.6308927725128298,0.0933053802553721,0.2212615171698076,0.33130650640487896
0.2818020692353342,0.5674871619679688,0.150710768796697,0.032566887224719586,0.18044096399311732,0.06964542278325964
0.4515402515802908,0.4998244075608422,0.04863534085886716,0.016085157476407333,0.2654504680640025,-0.014747920966742328
0.629880434760604,0.25152732936968464,0.1185922358697114,0.02092972769072381,0.3719734383567447,0.0024994464519591465
0.46648081523323015,0.15189689391295022,0.38162229085381966,0.057401916826747654,0.3063342591776754,0.1220951157312586
0.1501090381799313,0.40174149821027116,0.44814946360979757,0.07264813042945048,0.1462395351748794,0.36001297710972363
0.40271551835173464,0.318835959226745,0.2784485224215204,0.04589484342901118,0.25987072833711566,0.09964509506210817
0.1654174890734764,0.4407405081171028,0.39384200280942083,0.06552121479687636,0.14646482453058457,0.3107996404103887
0.5301787491527367,0.06828798838905897,0.4015332624582043,0.05849749450170557,0.3439599217947545,0.11192436113146213
0.7911342692080466,0.15280135084770066,0.05606437994425279,0.009579621816618904,0.4578242032515913,-0.02276065378233119
0.3435213250136777,0.26627751529165605,0.3902011596946663,0.061166715570402805,0.23962585372172848,0.17179580137545875
0.12296686327385205,0.6996484510319586,0.17738468569418928,0.03938009535695164,0.1002647120045163,0.19328929360589683
0.143244157376591,0.14377794902154686,0.712977893601862,0.10591826242847052,0.18186948177455498,0.47241715097079684
0.4299658553024489,0.33809562899948814,0.2319385156980631,0.03948164925424939,0.27027175262738534,0.07208170689264776
0.4204685949804238,0.188110740073168,0.39142066494640815,0.05963464693161065,0.28195221014571176,0.14057221580610282
0.34340705801709037,0.29477359922534996,0.36181934275755967,0.05761974450949935,0.23630519578074682,0.15919981947584608
0.19422336111148794,0.48179783276732646,0.3239788061211856,0.0561533807669628,0.15230339407325968,0.23737738076652845
0.1532070928698648,0.5935127926744396,0.2532801144556956,0.048209652108411466,0.12321111518060611,0.2289537925783807
0.2620462639026137,0.43700925338402535,0.300944482713361,0.0517878487050114,0.18535159757893757,0.17150026824815248
0.0693988295333675,0.5579498932694054,0.3726512771972272,0.0649731763988442,0.09972615198794946,0.45096672740645394
0.2640788952926775,0.10981844879407913,0.6261026559132434,0.0924081186697775,0.22752675301763672,0.31824002105002913
0.30285471875980774,0.2605520197994552,0.4365932614407371,0.06785888243423137,0.22318448808119812,0.21443641915122494
0.6298729157091988,0.12114663528769302,0.24898044900310806,0.03723643815309769,0.3841976787730727,0.04486346249707155
0.2421997294235864,0.7251165620409671,0.032683708535446596,0.018673246996291765,0.14884990939906084,-0.008913361177474832
